arg_id,comment_id,argument,cluster_l1,cluster_l2,is_centroid,micro_cluster_id,micro_cluster_size,centroid_arg_id,source,url,original_count,duplicate_group_id
A377_2,377,日本の国富が散逸しないように、再生可能エネルギーにシフトすべきである。,1_4,2_14,true,1075,1,A377_2,dhtool2025/full-complete-compressed,,1,group-377
A378_0,378,アンモニアやCCUS等を活用した脱炭素化は目指すべきではない。,1_2,2_21,false,901,2,A246_0,dhtool2025/full-complete-compressed,,1,group-378
A378_1,378,長期脱炭素電源オークション等による促進策は見直すべき。,1_2,2_59,true,926,1,A378_1,dhtool2025/full-complete-compressed,,1,group-378
A378_2,378,アンモニアやCCUSを活用した火力の脱炭素化は実現可能性が低く高コストである。,1_2,2_21,true,903,1,A378_2,dhtool2025/full-complete-compressed,,1,group-378
A378_3,378,アンモニア混焼やCCUSを前提とした計画は石炭火力の温存につながる。,1_2,2_21,true,902,2,A378_3,dhtool2025/full-complete-compressed,,1,group-378
A378_4,378,アンモニアは製造時に大量のCO2を排出し、混焼しても脱炭素化にはつながらない。,1_2,2_21,true,857,2,A378_4,dhtool2025/full-complete-compressed,,1,group-378
A378_5,378,海外でのアンモニア製造や輸送時にもCO2が排出され、エネルギーの輸入依存は解決できない。,1_2,2_21,true,856,2,A378_5,dhtool2025/full-complete-compressed,,1,group-378
A378_6,378,20％混焼や50％混焼が実現しても、残りは石炭を燃やすことになる。,1_2,2_42,true,909,1,A378_6,dhtool2025/full-complete-compressed,,1,group-378
A378_7,378,アンモニアの製造やCCUSはコストが高く、電気料金の上昇につながる。,1_2,2_21,true,869,1,A378_7,dhtool2025/full-complete-compressed,,1,group-378
A378_8,378,CCUSは実用化しておらず、気候変動対策として間に合わない。,1_2,2_59,false,904,2,A379_4,dhtool2025/full-complete-compressed,,1,group-378
A378_9,378,CO2の回収・運搬・貯留には大量のエネルギーとコストが必要である。,1_2,2_59,true,915,2,A378_9,dhtool2025/full-complete-compressed,,1,group-378
A378_10,378,地震の多い日本ではCO2を安全に貯留することが難しい。,1_6,2_50,true,916,1,A378_10,dhtool2025/full-complete-compressed,,1,group-378
A378_11,378,海外にCO2を輸出する場合、そのためのコストも必要である。,1_2,2_59,true,942,1,A378_11,dhtool2025/full-complete-compressed,,1,group-378
A379_1,379,アンモニア混焼やCCUSによる火力の脱炭素化は実用化されておらず、石炭火力の温存につながるため、計画として不適切である。,1_2,2_21,false,902,2,A378_3,dhtool2025/full-complete-compressed,,1,group-379
A379_2,379,アンモニアの製造時に大量のCO2が排出され、混焼しても脱炭素化にはつながらない。,1_2,2_21,false,857,2,A378_4,dhtool2025/full-complete-compressed,,1,group-379
A379_3,379,アンモニアの輸送時にもCO2が排出され、エネルギーの輸入依存を解決できない。,1_2,2_21,false,856,2,A378_5,dhtool2025/full-complete-compressed,,1,group-379
A379_4,379,CCUSは実用化されておらず、気候変動対策として間に合わない。,1_2,2_59,true,904,2,A379_4,dhtool2025/full-complete-compressed,,1,group-379
A379_5,379,CO2の回収・運搬・貯留には大量のエネルギーとコストが必要であり、日本の地震の多い環境では安全な貯留が難しい。,1_2,2_59,false,915,2,A378_9,dhtool2025/full-complete-compressed,,1,group-379
A380_1,380,石炭火力は最新型であってもLNG火力の約2倍のCO2を排出するため、開発を推進しても座礁資産となる。,1_2,2_37,true,952,2,A380_1,dhtool2025/full-complete-compressed,,1,group-380
A380_2,380,「高効率」という言葉で本質を捻じ曲げないでほしい。,1_4,2_44,true,776,1,A380_2,dhtool2025/full-complete-compressed,,1,group-380
A381_0,381,このままでは日本はもちろん、地球に生物が存在することが困難になる。,1_1,2_18,true,657,1,A381_0,dhtool2025/full-complete-compressed,,1,group-381
A381_1,381,不可逆的な状況になる前に、本気でかつ透明性をもった審議を望む。,1_7,2_54,true,568,1,A381_1,dhtool2025/full-complete-compressed,,1,group-381
A381_2,381,今の地球をこれからの世代に残していくには今しかない。,1_1,2_18,true,656,1,A381_2,dhtool2025/full-complete-compressed,,1,group-381
A382_7,382,LNG火力の新設は脱火力を妨げ、大量のCO2排出を長期間にわたって固定化してしまう。,1_2,2_37,true,966,3,A382_7,dhtool2025/full-complete-compressed,,1,group-382
A382_8,382,容量市場、長期脱炭素電源オークションの制度は廃止又は抜本的な見直しが必要。,1_2,2_59,true,925,2,A382_8,dhtool2025/full-complete-compressed,,1,group-382
A382_9,382,LNG火力は石炭火力よりはましだが、大量のCO2を排出し続ける。,1_2,2_37,false,952,2,A380_1,dhtool2025/full-complete-compressed,,1,group-382
A383_0,383,コストの安い再生可能エネルギーにシフトすべき,1_4,2_32,false,1082,2,A112_2,dhtool2025/full-complete-compressed,,1,group-383
A383_1,383,再エネ拡大の政策を強く打ち出すべき,1_1,2_25,true,1292,1,A383_1,dhtool2025/full-complete-compressed,,1,group-383
A383_2,383,脱炭素火力では排出削減が間に合わない,1_2,2_3,true,922,1,A383_2,dhtool2025/full-complete-compressed,,1,group-383
A383_3,383,低コストで導入可能な技術を優先する施策が必要,1_1,2_25,true,1159,1,A383_3,dhtool2025/full-complete-compressed,,1,group-383
A383_4,383,水素発電を推進すべき,1_3,2_58,false,1045,4,A276_0,dhtool2025/full-complete-compressed,,1,group-383
A383_5,383,原発には反対である,1_8,2_7,false,217,5,A268_0,dhtool2025/full-complete-compressed,,1,group-383
A384_0,384,LNGガス火力はライフサイクルで見たときにトランジション燃料としては不適である。,1_2,2_37,true,957,1,A384_0,dhtool2025/full-complete-compressed,,1,group-384
A384_1,384,LNGはライフサイクルでのCO2排出が石炭より大きいとの指摘がある。,1_2,2_37,true,955,1,A384_1,dhtool2025/full-complete-compressed,,1,group-384
A384_2,384,LNGの使用は海外の化石燃料への依存を継続し、日本のエネルギー安全保障の問題の改善にならない。,1_2,2_37,true,959,1,A384_2,dhtool2025/full-complete-compressed,,1,group-384
A384_3,384,LNGは座礁資産化する可能性が大きい。,1_2,2_37,true,954,1,A384_3,dhtool2025/full-complete-compressed,,1,group-384
A384_4,384,LNGは発電時のみに限っても、大量のCO2を排出するため、早期に再生可能エネルギーに移行すべきである。,1_2,2_37,true,956,1,A384_4,dhtool2025/full-complete-compressed,,1,group-384
A385_0,385,第７次エネルギー基本計画（案）に反対する,1_7,2_47,false,1057,10,A102_0,dhtool2025/full-complete-compressed,,57,group-385
A385_1,385,原発は不要であり、すべて廃炉にすべきである,1_8,2_15,false,397,2,A282_3,dhtool2025/full-complete-compressed,,57,group-385
A386_0,386,地震の多い我が国において、中央構造線やフォッサマグナ付近に立地する原発は凶器である。,1_6,2_50,true,31,1,A386_0,dhtool2025/full-complete-compressed,,1,group-386
A386_1,386,南海トラフ地震の発生が予見される中、原発に反対である。,1_8,2_41,false,8,2,A233_1,dhtool2025/full-complete-compressed,,1,group-386
A387_0,387,水素発電が現実になりつつある中、原発を推進する政策は時代遅れである。,1_4,2_13,true,489,1,A387_0,dhtool2025/full-complete-compressed,,1,group-387
A387_1,387,原発は地震対策や安全保障の観点からリスクが大きすぎるため反対である。,1_8,2_41,false,72,2,A70_1,dhtool2025/full-complete-compressed,,1,group-387
A388_0,388,反対,1_8,2_28,true,235,2,A388_0,dhtool2025/full-complete-compressed,,2,group-388
A389_0,389,原発はいらない,1_8,2_61,true,381,2,A389_0,dhtool2025/full-complete-compressed,,3,group-389
A389_0,418,原発はいらない,1_8,2_61,true,381,2,A389_0,dhtool2025/full-complete-compressed,,30,group-418
A390_0,390,原発を続けるべきではない,1_8,2_61,true,377,2,A390_0,dhtool2025/full-complete-compressed,,1,group-390
A390_1,390,原発事故のデブリを取り出せないのに原発を続けるのは問題がある,1_6,2_34,false,311,4,A416_1,dhtool2025/full-complete-compressed,,1,group-390
A390_2,390,豊富な資源があるのにそれを活用すべき,1_4,2_13,true,724,2,A390_2,dhtool2025/full-complete-compressed,,1,group-390
A390_3,390,水素エネルギーに注目すべきであり、水素カーの普及が期待される,1_3,2_58,true,1053,1,A390_3,dhtool2025/full-complete-compressed,,1,group-390
A391_0,391,天下り先を考えている人に日本のエネルギーを任せられない,1_8,2_55,true,1345,1,A391_0,dhtool2025/full-complete-compressed,,2,group-391
A391_0,400,天下り先を考えている人に日本のエネルギーを任せられない,1_8,2_55,true,1345,1,A391_0,dhtool2025/full-complete-compressed,,1,group-400
A391_0,474,天下り先を考えている人に日本のエネルギーを任せられない,1_8,2_55,true,1345,1,A391_0,dhtool2025/full-complete-compressed,,1,group-474
A391_1,391,福島原発の廃炉費用が考慮されているか疑問である,1_5,2_24,false,271,3,A474_1,dhtool2025/full-complete-compressed,,2,group-391
A391_1,400,福島原発の廃炉費用が考慮されているか疑問である,1_5,2_24,false,271,3,A474_1,dhtool2025/full-complete-compressed,,1,group-400
A391_2,391,地震が起きたらエネルギー問題は深刻になる,1_6,2_50,true,6,1,A391_2,dhtool2025/full-complete-compressed,,2,group-391
A391_2,400,地震が起きたらエネルギー問題は深刻になる,1_6,2_50,true,6,1,A391_2,dhtool2025/full-complete-compressed,,1,group-400
A391_3,391,水素の時代が来るべきである,1_3,2_58,true,1011,1,A391_3,dhtool2025/full-complete-compressed,,2,group-391
A391_3,400,水素の時代が来るべきである,1_3,2_58,true,1011,1,A391_3,dhtool2025/full-complete-compressed,,1,group-400
A391_4,391,液化水素を作って輸出することを検討すべきである,1_3,2_58,true,1018,2,A391_4,dhtool2025/full-complete-compressed,,2,group-391
A391_4,400,液化水素を作って輸出することを検討すべきである,1_3,2_58,true,1018,2,A391_4,dhtool2025/full-complete-compressed,,1,group-400
A392_0,392,水素が今後のエネルギーとなることで循環型エネルギー社会へ移行できる,1_3,2_58,true,1056,1,A392_0,dhtool2025/full-complete-compressed,,1,group-392
A392_1,392,水素への移行は宇宙の摂理、地球の摂理、生命体全般の摂理に則している,1_3,2_58,true,1013,1,A392_1,dhtool2025/full-complete-compressed,,1,group-392
A393_0,393,福島の問題はまだ解決していない,1_6,2_19,true,132,1,A393_0,dhtool2025/full-complete-compressed,,1,group-393
A394_0,394,福島は終わっていない,1_6,2_19,false,133,2,A369_2,dhtool2025/full-complete-compressed,,1,group-394
A395_0,395,これではエネルギー分野で落ちぶれる。,1_4,2_14,true,1320,1,A395_0,dhtool2025/full-complete-compressed,,15,group-395
A396_0,396,原発に依存するのは古い考えであり、廃止すべきである。,1_8,2_15,true,389,1,A396_0,dhtool2025/full-complete-compressed,,2,group-396
A396_1,396,日本は地震大国であり、原発のリスクを考慮すべきである。,1_6,2_50,false,16,2,A72_1,dhtool2025/full-complete-compressed,,2,group-396
A396_2,396,福島原発の事故を忘れてはいけない。,1_6,2_1,false,113,2,A18_1,dhtool2025/full-complete-compressed,,2,group-396
A396_3,396,水素と地熱エネルギーに進むべきである。,1_3,2_58,true,1043,2,A396_3,dhtool2025/full-complete-compressed,,2,group-396
A396_3,419,水素と地熱エネルギーに進むべきである。,1_3,2_58,true,1043,2,A396_3,dhtool2025/full-complete-compressed,,2,group-419
A397_0,397,原発はオワコンである。,1_8,2_61,true,298,1,A397_0,dhtool2025/full-complete-compressed,,78,group-397
A398_0,398,水素社会推進法が通っているのに、なぜ進めないのか疑問である。,1_3,2_26,true,1001,4,A398_0,dhtool2025/full-complete-compressed,,1,group-398
A398_0,402,水素社会推進法が通っているのに、なぜ進めないのか疑問である。,1_3,2_26,true,1001,4,A398_0,dhtool2025/full-complete-compressed,,1,group-402
A398_0,478,水素社会推進法が通っているのに、なぜ進めないのか疑問である。,1_3,2_26,true,1001,4,A398_0,dhtool2025/full-complete-compressed,,1,group-478
A398_1,398,古い考えでは日本に未来は無い。,1_5,2_30,true,671,1,A398_1,dhtool2025/full-complete-compressed,,1,group-398
A398_1,402,古い考えでは日本に未来は無い。,1_5,2_30,true,671,1,A398_1,dhtool2025/full-complete-compressed,,1,group-402
A398_1,478,古い考えでは日本に未来は無い。,1_5,2_30,true,671,1,A398_1,dhtool2025/full-complete-compressed,,1,group-478
A398_2,398,小型原発を進めるなら、まず経済産業省の地下に作るべきであり、そうすれば住民の恐怖が分かる。,1_8,2_40,true,424,2,A398_2,dhtool2025/full-complete-compressed,,1,group-398
A398_2,478,小型原発を進めるなら、まず経済産業省の地下に作るべきであり、そうすれば住民の恐怖が分かる。,1_8,2_40,true,424,2,A398_2,dhtool2025/full-complete-compressed,,1,group-478
A399_1,399,2035年までの温室効果ガス目標を70％、80％などイギリス並みの目標に設定すべき,1_1,2_12,true,801,1,A399_1,dhtool2025/full-complete-compressed,,1,group-399
A399_2,399,地震大国として原発に依存することはあり得ない,1_6,2_50,false,20,2,A88_0,dhtool2025/full-complete-compressed,,1,group-399
A399_3,399,原発にかける予算を再生可能エネルギーの普及に振り向けるべき,1_4,2_0,false,506,3,A449_4,dhtool2025/full-complete-compressed,,1,group-399
A400_5,400,東北で地熱エネルギーの利用が可能である,1_4,2_60,true,1231,1,A400_5,dhtool2025/full-complete-compressed,,1,group-400
A401_0,401,福島原発の事故を受けて、日本中に核が存在するのと同じ状況である,1_6,2_1,true,115,2,A401_0,dhtool2025/full-complete-compressed,,1,group-401
A401_1,401,原発を廃止する計画が必要である,1_8,2_15,true,390,3,A401_1,dhtool2025/full-complete-compressed,,1,group-401
A401_2,401,水素と地熱エネルギーに進むべきである,1_3,2_58,false,1043,2,A396_3,dhtool2025/full-complete-compressed,,1,group-401
A401_3,401,原発事故のデブリを取り出せない現状で、原発を続けるべきではない,1_6,2_34,false,311,4,A416_1,dhtool2025/full-complete-compressed,,1,group-401
A402_2,402,小型原発を進めるなら、まず経済産業省の地下に作るべきであり、住民の恐怖を理解すべき。,1_8,2_40,false,424,2,A398_2,dhtool2025/full-complete-compressed,,1,group-402
A402_3,402,原発は廃止の方向で進めるべき。,1_8,2_15,true,387,3,A402_3,dhtool2025/full-complete-compressed,,1,group-402
A402_3,471,原発は廃止の方向で進めるべき。,1_8,2_15,true,387,3,A402_3,dhtool2025/full-complete-compressed,,2,group-471
A403_0,403,原発、洋上風力、風力発電の推進に反対する,1_8,2_7,false,232,2,A293_0,dhtool2025/full-complete-compressed,,1,group-403
A403_1,403,使用済み核燃料の問題を後世に残す政策に反対する,1_4,2_44,true,875,1,A403_1,dhtool2025/full-complete-compressed,,1,group-403
A403_2,403,使用済み核燃料の保管場所が決まっていない段階での原発稼働はおかしい,1_5,2_33,true,367,1,A403_2,dhtool2025/full-complete-compressed,,1,group-403
A403_3,403,重大事故時の避難が海沿いで津波の危険性があるため、原発の推進に反対する,1_8,2_41,true,13,1,A403_3,dhtool2025/full-complete-compressed,,1,group-403
A403_4,403,現在九州電力は余剰電力を捨てている状況で、これ以上九州に風力発電や洋上風力は必要ない,1_5,2_5,true,1221,1,A403_4,dhtool2025/full-complete-compressed,,1,group-403
A404_0,404,日本にはこれ以上、原発は要らない。,1_5,2_5,false,40,4,A338_0,dhtool2025/full-complete-compressed,,1,group-404
A404_1,404,福島の二の前は国民は望んでいない。,1_6,2_19,true,137,1,A404_1,dhtool2025/full-complete-compressed,,1,group-404
A405_0,405,本案に反対します！,1_7,2_48,false,238,3,A410_0,dhtool2025/full-complete-compressed,,1,group-405
A406_0,406,日本は地震が多く、福島の事故の影響が今でも大きいと感じている。,1_6,2_1,true,99,2,A406_0,dhtool2025/full-complete-compressed,,1,group-406
A406_1,406,原発の見直しが求められる中、新たなエネルギー源の開発、特に水素や地熱への移行を進めるべき。,1_4,2_39,true,500,2,A406_1,dhtool2025/full-complete-compressed,,1,group-406
A406_1,472,原発の見直しが求められる中、新たなエネルギー源の開発、特に水素や地熱への移行を進めるべき。,1_4,2_39,true,500,2,A406_1,dhtool2025/full-complete-compressed,,2,group-472
A406_2,406,安全で持続可能な未来のために、明るい方向へ進むことを検討してほしい。,1_1,2_18,true,652,2,A406_2,dhtool2025/full-complete-compressed,,1,group-406
A406_3,406,原発廃止を求める。,1_8,2_15,false,390,3,A401_1,dhtool2025/full-complete-compressed,,1,group-406
A406_3,470,原発廃止を求める。,1_8,2_15,false,390,3,A401_1,dhtool2025/full-complete-compressed,,2,group-470
A406_3,472,原発廃止を求める。,1_8,2_15,false,390,3,A401_1,dhtool2025/full-complete-compressed,,2,group-472
A407_0,407,原発に反対すべき,1_8,2_7,false,217,5,A268_0,dhtool2025/full-complete-compressed,,1,group-407
A407_1,407,廃炉を賛成すべき,1_8,2_15,false,384,2,A343_2,dhtool2025/full-complete-compressed,,1,group-407
A407_2,407,水素社会の実現へ舵を切るべき,1_3,2_26,true,999,2,A407_2,dhtool2025/full-complete-compressed,,1,group-407
A408_0,408,原発の再稼働に反対するべき,1_8,2_46,false,229,9,A433_1,dhtool2025/full-complete-compressed,,2,group-408
A408_1,408,原発の新規開発の建設に反対するべき,1_8,2_40,false,226,9,A442_1,dhtool2025/full-complete-compressed,,2,group-408
A409_0,409,原発推進に反対である,1_8,2_7,true,224,3,A409_0,dhtool2025/full-complete-compressed,,1,group-409
A409_1,409,この計画案に反対である,1_7,2_48,true,239,2,A409_1,dhtool2025/full-complete-compressed,,1,group-409
A410_0,410,本案に反対します,1_7,2_48,true,238,3,A410_0,dhtool2025/full-complete-compressed,,1,group-410
A411_0,411,本案に反対する。,1_7,2_48,false,238,3,A410_0,dhtool2025/full-complete-compressed,,1,group-411
A412_0,412,原発推進に反対するべき,1_8,2_7,false,224,3,A409_0,dhtool2025/full-complete-compressed,,1,group-412
A412_1,412,水素社会の日本を実現すべき,1_3,2_26,false,999,2,A407_2,dhtool2025/full-complete-compressed,,1,group-412
A412_2,412,原発利権にむらがる人を許さないべき,1_8,2_7,true,458,1,A412_2,dhtool2025/full-complete-compressed,,1,group-412
A412_3,412,日本を破壊する原発に大反対,1_8,2_40,true,14,1,A412_3,dhtool2025/full-complete-compressed,,1,group-412
A413_0,413,南九州の洋上風力に強く反対する,1_8,2_40,true,231,2,A413_0,dhtool2025/full-complete-compressed,,1,group-413
A413_1,413,吹上砂丘の景観を守るために洋上風力に反対する,1_8,2_40,true,233,1,A413_1,dhtool2025/full-complete-compressed,,1,group-413
A413_2,413,原発近くではテングサやチリメンが取れなくなり、収入源が失われている,1_6,2_27,true,723,1,A413_2,dhtool2025/full-complete-compressed,,1,group-413
A413_3,413,原発の20年延長は知事の公約違反であり、安心して生活できる環境ではない,1_8,2_41,true,487,1,A413_3,dhtool2025/full-complete-compressed,,1,group-413
A413_4,413,第7次エネルギー基本計画に強く反対する,1_7,2_47,false,1057,10,A102_0,dhtool2025/full-complete-compressed,,1,group-413
A414_0,414,原発新増設について国民や地元の了解を得ていないのはおかしい,1_8,2_40,true,430,1,A414_0,dhtool2025/full-complete-compressed,,1,group-414
A414_1,414,新増設に際して国民から徴収することに疑問を感じる,1_8,2_35,true,596,1,A414_1,dhtool2025/full-complete-compressed,,1,group-414
A414_2,414,経産省が勝手に決めるのは辞めるべき,1_7,2_48,true,603,1,A414_2,dhtool2025/full-complete-compressed,,1,group-414
A414_3,414,主力電力は水素にすべき,1_3,2_4,true,1051,2,A414_3,dhtool2025/full-complete-compressed,,1,group-414
A415_0,415,この計画案に反対します。,1_7,2_48,false,239,2,A409_1,dhtool2025/full-complete-compressed,,1,group-415
A416_0,416,原発はまだ続けるべきではない,1_8,2_61,false,377,2,A390_0,dhtool2025/full-complete-compressed,,2,group-416
A416_1,416,原発事故のデブリも取り出せないのに原発を続けるのは問題である,1_6,2_34,true,311,4,A416_1,dhtool2025/full-complete-compressed,,2,group-416
A416_2,416,豊富な資源があるのに原発に依存するのはおかしい,1_4,2_13,true,725,1,A416_2,dhtool2025/full-complete-compressed,,2,group-416
A416_3,416,水素エネルギーの利用を進めるべきである,1_3,2_58,false,1045,4,A276_0,dhtool2025/full-complete-compressed,,2,group-416
A416_4,416,原発を廃止すべきである,1_8,2_15,false,388,4,A21_0,dhtool2025/full-complete-compressed,,2,group-416
A417_0,417,日本は全ての原発を廃炉すべきである。,1_8,2_15,true,393,3,A417_0,dhtool2025/full-complete-compressed,,1,group-417
A419_0,419,水素社会推進法が通っているのに、なぜ水素社会を進めないのか疑問である。,1_3,2_26,false,1001,4,A398_0,dhtool2025/full-complete-compressed,,2,group-419
A419_1,419,福島原発の事故を考えると、日本中に核が存在するのと同じである。,1_6,2_1,false,115,2,A401_0,dhtool2025/full-complete-compressed,,2,group-419
A419_2,419,原発を廃止する予定があるのか疑問である。,1_8,2_15,false,390,3,A401_1,dhtool2025/full-complete-compressed,,2,group-419
A419_4,419,原発事故のデブリも取り出せないのに、原発を続けるべきではない。,1_6,2_34,false,311,4,A416_1,dhtool2025/full-complete-compressed,,2,group-419
A420_0,420,原発再稼働・新造に反対すべき,1_8,2_46,false,230,7,A343_1,dhtool2025/full-complete-compressed,,1,group-420
A420_1,420,水素発電に政府の投資を集中すべき,1_3,2_58,true,1048,1,A420_1,dhtool2025/full-complete-compressed,,1,group-420
A421_0,421,反対します,1_8,2_28,false,235,2,A388_0,dhtool2025/full-complete-compressed,,1,group-421
A422_0,422,東日本震災で嘘の安全神話が明らかになったため、原発の再稼働及び新規開発の建設に反対する。,1_8,2_46,true,15,1,A422_0,dhtool2025/full-complete-compressed,,49,group-422
A423_0,423,エネルギー分野で乗り遅れるべきではない,1_4,2_14,true,1321,1,A423_0,dhtool2025/full-complete-compressed,,101,group-423
A424_0,424,原発の再稼働に反対します,1_8,2_46,false,229,9,A433_1,dhtool2025/full-complete-compressed,,1,group-424
A424_1,424,原発の新増設に反対します,1_8,2_40,false,226,9,A442_1,dhtool2025/full-complete-compressed,,1,group-424
A425_0,425,自分たちの利権に凝り固まるべきではない。,1_8,2_28,true,622,1,A425_0,dhtool2025/full-complete-compressed,,1,group-425
A425_1,425,原発は最初から必要ない。,1_8,2_61,false,382,3,A452_2,dhtool2025/full-complete-compressed,,1,group-425
A425_2,425,古いものに固執し、新しい技術に進めない官僚は問題である。,1_8,2_55,true,782,1,A425_2,dhtool2025/full-complete-compressed,,1,group-425
A425_3,425,官僚は原発で吹き飛ばされるべきだ。,1_8,2_15,true,470,1,A425_3,dhtool2025/full-complete-compressed,,1,group-425
A426_0,426,日本に原子力発電は向いていないと思う,1_5,2_5,false,39,3,A224_0,dhtool2025/full-complete-compressed,,1,group-426
A426_1,426,福島第一原発の後片付けができないものを増やすのは無意味で予算の無駄遣いではないか,1_6,2_29,true,127,1,A426_1,dhtool2025/full-complete-compressed,,1,group-426
A427_0,427,水素社会推進法が成立したにもかかわらず、その実行が進んでいないことに失望している。,1_3,2_26,false,1001,4,A398_0,dhtool2025/full-complete-compressed,,1,group-427
A427_0,475,水素社会推進法が成立したにもかかわらず、その実行が進んでいないことに失望している。,1_3,2_26,false,1001,4,A398_0,dhtool2025/full-complete-compressed,,1,group-475
A427_0,477,水素社会推進法が成立したにもかかわらず、その実行が進んでいないことに失望している。,1_3,2_26,false,1001,4,A398_0,dhtool2025/full-complete-compressed,,1,group-477
A427_1,427,福島原発の影響が未だに深い影を落としている。,1_6,2_19,true,98,2,A427_1,dhtool2025/full-complete-compressed,,1,group-427
A427_2,427,核の問題は日本全体に関わる重大な課題である。,1_6,2_49,true,48,1,A427_2,dhtool2025/full-complete-compressed,,1,group-427
A427_2,475,核の問題は日本全体に関わる重大な課題である。,1_6,2_49,true,48,1,A427_2,dhtool2025/full-complete-compressed,,1,group-475
A427_2,477,核の問題は日本全体に関わる重大な課題である。,1_6,2_49,true,48,1,A427_2,dhtool2025/full-complete-compressed,,1,group-477
A427_3,427,原発の廃止についての計画が明確に示されておらず、多くの人々が不安を抱いている。,1_8,2_15,true,481,2,A427_3,dhtool2025/full-complete-compressed,,1,group-427
A427_3,475,原発の廃止についての計画が明確に示されておらず、多くの人々が不安を抱いている。,1_8,2_15,true,481,2,A427_3,dhtool2025/full-complete-compressed,,1,group-475
A427_4,427,水素や地熱エネルギーにもっと力を入れるべきである。,1_3,2_58,true,1044,2,A427_4,dhtool2025/full-complete-compressed,,1,group-427
A427_4,477,水素や地熱エネルギーにもっと力を入れるべきである。,1_3,2_58,true,1044,2,A427_4,dhtool2025/full-complete-compressed,,1,group-477
A427_5,427,原発事故からの復興やデブリの取り出しが進まない中で現存の原発を維持することには疑問を感じる。,1_6,2_34,true,312,2,A427_5,dhtool2025/full-complete-compressed,,1,group-427
A427_5,475,原発事故からの復興やデブリの取り出しが進まない中で現存の原発を維持することには疑問を感じる。,1_6,2_34,true,312,2,A427_5,dhtool2025/full-complete-compressed,,1,group-475
A427_5,477,原発事故からの復興やデブリの取り出しが進まない中で現存の原発を維持することには疑問を感じる。,1_6,2_34,true,312,2,A427_5,dhtool2025/full-complete-compressed,,1,group-477
A427_6,427,原発は廃止の方向で進めるべきである。,1_8,2_15,false,387,3,A402_3,dhtool2025/full-complete-compressed,,1,group-427
A427_6,477,原発は廃止の方向で進めるべきである。,1_8,2_15,false,387,3,A402_3,dhtool2025/full-complete-compressed,,1,group-477
A428_0,428,第7次エネルギー基本計画に反対する,1_7,2_47,false,1057,10,A102_0,dhtool2025/full-complete-compressed,,1,group-428
A428_1,428,南九州洋上風力建設に反対する,1_8,2_40,false,231,2,A413_0,dhtool2025/full-complete-compressed,,1,group-428
A428_2,428,海岸沿いには小学校、幼稚園、老人施設があるため、沿岸近くでの建設は問題がある,1_8,2_41,true,709,1,A428_2,dhtool2025/full-complete-compressed,,1,group-428
A428_3,428,海外では海岸線から20キロ外での建設が一般的なのに、日本は沿岸近くを予定しているのはおかしい,1_8,2_41,true,710,1,A428_3,dhtool2025/full-complete-compressed,,1,group-428
A428_4,428,低周波被害が懸念されるため、計画は早急に辞めるべき,1_8,2_15,true,697,1,A428_4,dhtool2025/full-complete-compressed,,1,group-428
A428_5,428,川内原発の20年延長に反対し、廃炉にすべき,1_8,2_46,true,486,1,A428_5,dhtool2025/full-complete-compressed,,1,group-428
A428_6,428,エネルギーは余っているため、使用済み核燃料が増えるだけの計画は問題である,1_4,2_13,true,1259,1,A428_6,dhtool2025/full-complete-compressed,,1,group-428
A428_7,428,保管場所の問題が解決されていないのに、計画を進めるのは納得できない,1_6,2_57,true,751,1,A428_7,dhtool2025/full-complete-compressed,,1,group-428
A428_8,428,巨大地震や津波の危険性がある中で、市民の安全を優先すべき,1_6,2_50,true,209,1,A428_8,dhtool2025/full-complete-compressed,,1,group-428
A429_0,429,原発再稼働と新造に反対すべき,1_8,2_46,false,230,7,A343_1,dhtool2025/full-complete-compressed,,5,group-429
A429_0,435,原発再稼働と新造に反対すべき,1_8,2_46,false,230,7,A343_1,dhtool2025/full-complete-compressed,,1,group-435
A429_0,438,原発再稼働と新造に反対すべき,1_8,2_46,false,230,7,A343_1,dhtool2025/full-complete-compressed,,2,group-438
A429_1,429,日本は水素サイクルで世界一を目指すべき,1_3,2_58,true,1024,1,A429_1,dhtool2025/full-complete-compressed,,5,group-429
A429_1,435,日本は水素サイクルで世界一を目指すべき,1_3,2_58,true,1024,1,A429_1,dhtool2025/full-complete-compressed,,1,group-435
A429_1,438,日本は水素サイクルで世界一を目指すべき,1_3,2_58,true,1024,1,A429_1,dhtool2025/full-complete-compressed,,2,group-438
A430_0,430,原発の再稼働・新増設に反対します。,1_8,2_46,false,230,7,A343_1,dhtool2025/full-complete-compressed,,1,group-430
A430_1,430,使用済み核燃料の処分方法が決まっていないのに原発を推進するのはやめるべきです。,1_5,2_33,false,369,2,A57_6,dhtool2025/full-complete-compressed,,1,group-430
A431_0,431,基本計画の中にあるデータは十分ではないと思う。,1_7,2_47,true,755,1,A431_0,dhtool2025/full-complete-compressed,,1,group-431
A431_1,431,都合の悪いことは載せていないのではないか。,1_6,2_6,true,795,1,A431_1,dhtool2025/full-complete-compressed,,1,group-431
A431_2,431,最初からやり直すべきだ。,1_8,2_15,true,774,1,A431_2,dhtool2025/full-complete-compressed,,1,group-431
A432_0,432,日本に住む国民のひとりとして、原発は必要無い。,1_5,2_5,true,41,1,A432_0,dhtool2025/full-complete-compressed,,1,group-432
